"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameReleaseComparatorExactYear record1Value","[0] GameReleaseComparatorExactYear record2Value","[0] GameReleaseComparatorExactYear record1PreprocessedValue","[0] GameReleaseComparatorExactYear record2PreprocessedValue","[0] GameReleaseComparatorExactYear similarity","[0] GameReleaseComparatorExactYear postproccesedSimilarity","[1] GameNameComparatorLowerCaseJaccard record1Value","[1] GameNameComparatorLowerCaseJaccard record2Value","[1] GameNameComparatorLowerCaseJaccard record1PreprocessedValue","[1] GameNameComparatorLowerCaseJaccard record2PreprocessedValue","[1] GameNameComparatorLowerCaseJaccard similarity","[1] GameNameComparatorLowerCaseJaccard postproccesedSimilarity","[2] GameGenreComparatorMongeElkan record1Value","[2] GameGenreComparatorMongeElkan record2Value","[2] GameGenreComparatorMongeElkan record1PreprocessedValue","[2] GameGenreComparatorMongeElkan record2PreprocessedValue","[2] GameGenreComparatorMongeElkan similarity","[2] GameGenreComparatorMongeElkan postproccesedSimilarity"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7621","Kaggle1_Video_Game_268","0.8",,"2009-08-25T00:00","2009-01-01T00:00","2009-08-25T00:00","2009-01-01T00:00","1.0","1.0","batman: arkham asylum","batman: arkham asylum","batman: arkham asylum","batman: arkham asylum","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_476","Kaggle1_Video_Game_5740","0.0",,"2015-02-13T00:00","2008-01-01T00:00","2015-02-13T00:00","2008-01-01T00:00","0.0","0.0","the legend of zelda: majora's mask 3d","the legend of spyro: dawn of the dragon","the legend of zelda: majora's mask 3d","the legend of spyro: dawn of the dragon","0.25","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2998","Kaggle1_Video_Game_233","0.8",,"1991-11-21T00:00","1991-01-01T00:00","1991-11-21T00:00","1991-01-01T00:00","1.0","1.0","the legend of zelda: a link to the past","the legend of zelda: a link to the past","the legend of zelda: a link to the past","the legend of zelda: a link to the past","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7204","Kaggle1_Video_Game_16194","0.0",,"1999-10-22T00:00","2002-01-01T00:00","1999-10-22T00:00","2002-01-01T00:00","0.0","0.0","grand theft auto 2","grand theft auto iii","grand theft auto 2","grand theft auto iii","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_9097","Kaggle1_Video_Game_256","0.0",,"2008-11-10T00:00","2014-01-01T00:00","2008-11-10T00:00","2014-01-01T00:00","0.0","0.0","call of duty: world at war – final fronts","call of duty: advanced warfare","call of duty: world at war – final fronts","call of duty: advanced warfare","0.3","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7827","Kaggle1_Video_Game_32","0.0",,"2007-11-05T00:00","2015-01-01T00:00","2007-11-05T00:00","2015-01-01T00:00","0.0","0.0","call of duty 4: modern warfare (nintendo ds)","call of duty: black ops 3","call of duty 4: modern warfare (nintendo ds)","call of duty: black ops 3","0.2727272727272727","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7571","Kaggle1_Video_Game_8148","0.0",,"2016-04-19T00:00","2010-01-01T00:00","2016-04-19T00:00","2010-01-01T00:00","0.0","0.0","speedrunners","splatterhouse","speedrunners","splatterhouse","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7827","Kaggle1_Video_Game_36","0.0",,"2007-11-05T00:00","2012-01-01T00:00","2007-11-05T00:00","2012-01-01T00:00","0.0","0.0","call of duty 4: modern warfare (nintendo ds)","call of duty: black ops ii","call of duty 4: modern warfare (nintendo ds)","call of duty: black ops ii","0.2727272727272727","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_3278","Kaggle1_Video_Game_6594","0.0",,"2013-03-20T00:00","2015-01-01T00:00","2013-03-20T00:00","2015-01-01T00:00","0.0","0.0","one piece: pirate warriors 2","one piece: pirate warriors 3","one piece: pirate warriors 2","one piece: pirate warriors 3","0.6666666666666666","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7827","Kaggle1_Video_Game_37","0.0",,"2007-11-05T00:00","2009-01-01T00:00","2007-11-05T00:00","2009-01-01T00:00","0.0","0.0","call of duty 4: modern warfare (nintendo ds)","call of duty: modern warfare 2","call of duty 4: modern warfare (nintendo ds)","call of duty: modern warfare 2","0.5555555555555556","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7827","Kaggle1_Video_Game_38","0.0",,"2007-11-05T00:00","2011-01-01T00:00","2007-11-05T00:00","2011-01-01T00:00","0.0","0.0","call of duty 4: modern warfare (nintendo ds)","call of duty: modern warfare 3","call of duty 4: modern warfare (nintendo ds)","call of duty: modern warfare 3","0.5555555555555556","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2047","Kaggle1_Video_Game_12596","0.0",,"2007-07-26T00:00","2004-01-01T00:00","2007-07-26T00:00","2004-01-01T00:00","0.0","0.0","mobile suit gundam: ms sensen 0079","mobile suit gundam: gundam vs. zeta gundam","mobile suit gundam: ms sensen 0079","mobile suit gundam: gundam vs. zeta gundam","0.375","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6524","Kaggle1_Video_Game_12638","0.0",,"1991-07-12T00:00","2005-01-01T00:00","1991-07-12T00:00","2005-01-01T00:00","0.0","0.0","popils","popolocrois","popils","popolocrois","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2363","Kaggle1_Video_Game_5057","0.8",,"2011-02-26T00:00","2011-01-01T00:00","2011-02-26T00:00","2011-01-01T00:00","1.0","1.0","pro evolution soccer 2011 3d","pro evolution soccer 2011 3d","pro evolution soccer 2011 3d","pro evolution soccer 2011 3d","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1752","Kaggle1_Video_Game_3035","0.8",,"2014-10-02T00:00","2014-01-01T00:00","2014-10-02T00:00","2014-01-01T00:00","1.0","1.0","skylanders: trap team","skylanders: trap team","skylanders: trap team","skylanders: trap team","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_440","Kaggle1_Video_Game_1999","0.0",,"2000-03-29T00:00","2005-01-01T00:00","2000-03-29T00:00","2005-01-01T00:00","0.0","0.0","need for speed: porsche unleashed","need for speed: most wanted","need for speed: porsche unleashed","need for speed: most wanted","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1338","Kaggle1_Video_Game_2012","0.0",,"2016-01-06T00:00","1985-01-01T00:00","2016-01-06T00:00","1985-01-01T00:00","0.0","0.0","boxboxboy!","bomberman","boxboxboy!","bomberman","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_3164","Kaggle1_Video_Game_5377","0.8",,"2016-02-18T00:00","2016-01-01T00:00","2016-02-18T00:00","2016-01-01T00:00","1.0","1.0","mario & sonic at the rio 2016 olympic games","mario & sonic at the rio 2016 olympic games","mario & sonic at the rio 2016 olympic games","mario & sonic at the rio 2016 olympic games","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_203","Kaggle1_Video_Game_12460","0.0",,"2016-07-22T00:00","2009-01-01T00:00","2016-07-22T00:00","2009-01-01T00:00","0.0","0.0","starbound","steins;gate","starbound","steins;gate","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_354","Kaggle1_Video_Game_1107","0.0",,"1993-03-20T00:00","2005-01-01T00:00","1993-03-20T00:00","2005-01-01T00:00","0.0","0.0","dragon ball z: super butōden","dragon ball z: budokai tenkaichi","dragon ball z: super butōden","dragon ball z: budokai tenkaichi","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6850","Kaggle1_Video_Game_4318","0.2",,"2006-10-31T00:00","2006-01-01T00:00","2006-10-31T00:00","2006-01-01T00:00","1.0","1.0","atv offroad fury 4","atv offroad fury pro","atv offroad fury 4","atv offroad fury pro","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5785","Kaggle1_Video_Game_12527","0.0",,"2004-08-05T00:00","2011-01-01T00:00","2004-08-05T00:00","2011-01-01T00:00","0.0","0.0","pro evolution soccer 4","pro evolution soccer 2012","pro evolution soccer 4","pro evolution soccer 2012","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7274","Kaggle1_Video_Game_10652","0.0",,"1998-04-06T00:00","2010-01-01T00:00","1998-04-06T00:00","2010-01-01T00:00","0.0","0.0","nanosaur","nail'd","nanosaur","nail'd","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7426","Kaggle1_Video_Game_391","0.0",,"2008-03-19T00:00","2015-01-01T00:00","2008-03-19T00:00","2015-01-01T00:00","0.0","0.0","metal gear solid mobile","metal gear solid v: the phantom pain","metal gear solid mobile","metal gear solid v: the phantom pain","0.375","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7214","Kaggle1_Video_Game_1388","0.0",,"2003-08-12T00:00","2001-01-01T00:00","2003-08-12T00:00","2001-01-01T00:00","0.0","0.0","madden nfl 2004","madden nfl 2002","madden nfl 2004","madden nfl 2002","0.5","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_9097","Kaggle1_Video_Game_264","0.0",,"2008-11-10T00:00","2014-01-01T00:00","2008-11-10T00:00","2014-01-01T00:00","0.0","0.0","call of duty: world at war – final fronts","call of duty: advanced warfare","call of duty: world at war – final fronts","call of duty: advanced warfare","0.3","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_93","Kaggle1_Video_Game_509","0.0",,"2007-03-26T00:00","2002-01-01T00:00","2007-03-26T00:00","2002-01-01T00:00","0.0","0.0","the elder scrolls iv: shivering isles","the elder scrolls iii: morrowind","the elder scrolls iv: shivering isles","the elder scrolls iii: morrowind","0.375","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_3966","Kaggle1_Video_Game_10618","0.0",,"2001-11-16T00:00","2010-01-01T00:00","2001-11-16T00:00","2010-01-01T00:00","0.0","0.0","harry potter and the philosopher's stone (video game)","harry potter and the deathly hallows - part 1","harry potter and the philosopher's stone (video game)","harry potter and the deathly hallows - part 1","0.3076923076923077","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7731","Kaggle1_Video_Game_922","0.0",,"2000-10-31T00:00","2016-01-01T00:00","2000-10-31T00:00","2016-01-01T00:00","0.0","0.0","nba 2k1","nba 2k17","nba 2k1","nba 2k17","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5908","Kaggle1_Video_Game_185","0.8",,"2013-04-18T00:00","2013-01-01T00:00","2013-04-18T00:00","2013-01-01T00:00","1.0","1.0","tomodachi life","tomodachi life","tomodachi life","tomodachi life","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4146","Kaggle1_Video_Game_7910","0.0",,"1995-02-16T00:00","2009-01-01T00:00","1995-02-16T00:00","2009-01-01T00:00","0.0","0.0","ristar","risen","ristar","risen","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_3639","Kaggle1_Video_Game_4661","0.8",,"2005-11-22T00:00","2005-01-01T00:00","2005-11-22T00:00","2005-01-01T00:00","1.0","1.0","condemned: criminal origins","condemned: criminal origins","condemned: criminal origins","condemned: criminal origins","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5149","Kaggle1_Video_Game_3257","0.0",,"2004-12-02T00:00","2010-01-01T00:00","2004-12-02T00:00","2010-01-01T00:00","0.0","0.0","prince of persia: warrior within","prince of persia: the forgotten sands","prince of persia: warrior within","prince of persia: the forgotten sands","0.375","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7490","Kaggle1_Video_Game_2026","0.0",,"2002-03-27T00:00","2007-01-01T00:00","2002-03-27T00:00","2007-01-01T00:00","0.0","0.0","tom clancy's ghost recon: desert siege","tom clancy's ghost recon advanced warfighter 2","tom clancy's ghost recon: desert siege","tom clancy's ghost recon advanced warfighter 2","0.5","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1289","Kaggle1_Video_Game_4206","0.0",,"2009-06-08T00:00","2023-01-01T00:00","2009-06-08T00:00","2023-01-01T00:00","0.0","0.0","tiger woods pga tour 10","tiger woods pga tour 07","tiger woods pga tour 10","tiger woods pga tour 07","0.6666666666666666","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7988","Kaggle1_Video_Game_6272","0.8",,"2011-11-15T00:00","2011-01-01T00:00","2011-11-15T00:00","2011-01-01T00:00","1.0","1.0","need for speed: the run","need for speed: the run","need for speed: the run","need for speed: the run","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6625","Kaggle1_Video_Game_269","0.0",,"2009-03-18T00:00","2004-01-01T00:00","2009-03-18T00:00","2004-01-01T00:00","0.0","0.0","metal gear solid touch","metal gear solid 3: snake eater","metal gear solid touch","metal gear solid 3: snake eater","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8341","Kaggle1_Video_Game_13937","0.0",,"1994-03-15T00:00","2005-01-01T00:00","1994-03-15T00:00","2005-01-01T00:00","0.0","0.0","steam-heart's","stolen","steam-heart's","stolen","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2116","Kaggle1_Video_Game_2289","0.0",,"2013-03-26T00:00","2002-01-01T00:00","2013-03-26T00:00","2002-01-01T00:00","0.0","0.0","tiger woods pga tour 14","tiger woods pga tour 2002","tiger woods pga tour 14","tiger woods pga tour 2002","0.6666666666666666","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2105","Kaggle1_Video_Game_1525","0.2",,"2003-06-30T00:00","2003-01-01T00:00","2003-06-30T00:00","2003-01-01T00:00","1.0","1.0","pirates of the caribbean (video game)","pirates of the caribbean: the curse of the black pearl","pirates of the caribbean (video game)","pirates of the caribbean: the curse of the black pearl","0.4444444444444444","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7988","Kaggle1_Video_Game_687","0.0",,"2011-11-15T00:00","1999-01-01T00:00","2011-11-15T00:00","1999-01-01T00:00","0.0","0.0","need for speed: the run","need for speed: high stakes","need for speed: the run","need for speed: high stakes","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5615","Kaggle1_Video_Game_2865","0.0",,"2001-09-24T00:00","2009-01-01T00:00","2001-09-24T00:00","2009-01-01T00:00","0.0","0.0","ico","icarly","ico","icarly","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7093","Kaggle1_Video_Game_12005","0.0",,"2007-11-01T00:00","2023-01-01T00:00","2007-11-01T00:00","2023-01-01T00:00","0.0","0.0","tori-emaki","tornado","tori-emaki","tornado","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8204","Kaggle1_Video_Game_10012","0.8",,"2008-11-18T00:00","2008-01-01T00:00","2008-11-18T00:00","2008-01-01T00:00","1.0","1.0","tecmo bowl: kickoff","tecmo bowl: kickoff","tecmo bowl: kickoff","tecmo bowl: kickoff","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7028","Kaggle1_Video_Game_6052","0.0",,"2002-11-18T00:00","2012-01-01T00:00","2002-11-18T00:00","2012-01-01T00:00","0.0","0.0","james bond 007: nightfire","james bond 007: legends","james bond 007: nightfire","james bond 007: legends","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6404","Kaggle1_Video_Game_401","0.0",,"2019-09-20T00:00","2000-01-01T00:00","2019-09-20T00:00","2000-01-01T00:00","0.0","0.0","the legend of zelda: link's awakening (2019 video game)","the legend of zelda: majora's mask","the legend of zelda: link's awakening (2019 video game)","the legend of zelda: majora's mask","0.4166666666666667","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_9041","Kaggle1_Video_Game_3348","0.0",,"2003-03-28T00:00","1997-01-01T00:00","2003-03-28T00:00","1997-01-01T00:00","0.0","0.0","international superstar soccer 3","international superstar soccer 64","international superstar soccer 3","international superstar soccer 64","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7823","Kaggle1_Video_Game_9290","0.0",,"2020-11-02T00:00","2001-01-01T00:00","2020-11-02T00:00","2001-01-01T00:00","0.0","0.0","mary-kate and ashley: sweet 16 – licensed to drive","mary-kate and ashley: crush course","mary-kate and ashley: sweet 16 – licensed to drive","mary-kate and ashley: crush course","0.36363636363636365","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1442","Kaggle1_Video_Game_2242","0.6",,"2004-12-01T00:00","2001-01-01T00:00","2004-12-01T00:00","2001-01-01T00:00","0.0","0.0","top gun: combat zones","top gun: combat zones","top gun: combat zones","top gun: combat zones","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1011","Kaggle1_Video_Game_7724","0.0",,"2009-03-03T00:00","2012-01-01T00:00","2009-03-03T00:00","2012-01-01T00:00","0.0","0.0","major league baseball 2k9","major league baseball 2k12","major league baseball 2k9","major league baseball 2k12","0.7142857142857143","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_337","Kaggle1_Video_Game_10823","0.8",,"2016-10-13T00:00","2016-01-01T00:00","2016-10-13T00:00","2016-01-01T00:00","1.0","1.0","skylanders: imaginators","skylanders imaginators","skylanders: imaginators","skylanders imaginators","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_9056","Kaggle1_Video_Game_248","0.0",,"2017-09-22T00:00","2015-01-01T00:00","2017-09-22T00:00","2015-01-01T00:00","0.0","0.0","spacelords","splatoon","spacelords","splatoon","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2311","Kaggle1_Video_Game_7137","0.0",,"2006-04-03T00:00","1981-01-01T00:00","2006-04-03T00:00","1981-01-01T00:00","0.0","0.0","re-mission","reactor","re-mission","reactor","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4996","Kaggle1_Video_Game_2454","0.0",,"2004-11-02T00:00","2023-01-01T00:00","2004-11-02T00:00","2023-01-01T00:00","0.0","0.0","the lord of the rings: the third age (game boy advance)","the lord of the rings: war in the north","the lord of the rings: the third age (game boy advance)","the lord of the rings: war in the north","0.3333333333333333","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5294","Kaggle1_Video_Game_9043","0.7",,"2000-11-24T00:00","2001-01-01T00:00","2000-11-24T00:00","2001-01-01T00:00","0.5","0.5","championship motocross 2001 featuring ricky carmichael","championship motocross 2001 featuring ricky carmichael","championship motocross 2001 featuring ricky carmichael","championship motocross 2001 featuring ricky carmichael","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2696","Kaggle1_Video_Game_9833","0.2",,"2006-11-20T00:00","2006-01-01T00:00","2006-11-20T00:00","2006-01-01T00:00","1.0","1.0","college hoops 2k7","college hoops 2k6","college hoops 2k7","college hoops 2k6","0.6666666666666666","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_397","Kaggle1_Video_Game_494","0.0",,"2009-11-16T00:00","2013-01-01T00:00","2009-11-16T00:00","2013-01-01T00:00","0.0","0.0","call of duty: world at war – zombies","call of duty: ghosts","call of duty: world at war – zombies","call of duty: ghosts","0.375","0.0","","","","","0.0","0.0"
